customer_id,segment,owning_team,company_size_employees,practice_area,arr_usd,tenure_months,weekly_active_users,manage_utilization_score,bills_per_month,payments_enabled,gpv_last_6mo_usd,time_to_adoption_days,estimated_billing_vol_6mo_usd,payments_penetration_rate,self_serve_attempt_incomplete,declined_competitor_contract,nps_score,health_score,gtm_touches_last_90_days,attended_payments_webinar
CUST-02193,Strat,AM,36,Litigation,28742,44,19,100,125,Yes,1471576.92,21.0,2067906.25,0.712,No,No,52,Green,5,No
CUST-02194,Strat,AM,41,Corporate Law,30677,23,24,70,73,Yes,941653.32,32.0,1226063.18,0.768,No,No,58,Green,4,No
CUST-02195,Velocity,AM,4,Family Law,2476,55,3,100,7,Yes,5230.72,99.0,7136.97,0.733,No,No,57,Green,4,No
CUST-02196,Velocity,AM,5,Corporate Law,2039,6,2,43,1,Yes,400.76,51.0,579.09,0.692,No,No,72,Green,3,Yes
CUST-02197,Velocity,AM,8,Litigation,1762,22,4,50,35,No,0.0,,20563.95,0.0,Yes,No,-13,Red,0,No
CUST-02198,MM,CSM,11,Estate Planning,4871,21,6,60,92,Yes,131629.65,48.0,162183.99,0.812,No,No,51,Green,7,Yes
CUST-02199,Strat,AM,44,Corporate Law,29905,9,23,44,40,Yes,365446.88,72.0,604720.73,0.604,No,No,13,Yellow,1,No
CUST-02200,Velocity,AM,5,Immigration,1469,26,2,83,8,Yes,3239.74,69.0,4157.58,0.779,No,No,26,Green,6,Yes
CUST-02201,MM,CSM,66,Litigation,4921,6,37,58,8,Yes,11768.35,22.0,15235.48,0.772,No,No,33,Green,7,Yes
CUST-02202,Velocity,AM,1,Personal Injury,1719,11,1,63,7,No,0.0,,4589.85,0.0,No,No,-37,Red,3,No
CUST-02203,Velocity,AM,4,Intellectual Property,1706,4,2,28,1,No,0.0,,450.0,0.0,No,No,98,Green,2,No
CUST-02204,Velocity,AM,6,Criminal Defense,2638,50,2,100,4,No,0.0,,5145.78,0.0,Yes,No,16,Yellow,0,Yes
CUST-02205,Strat,AM,20,Criminal Defense,24192,15,10,62,67,Yes,400745.61,20.0,655274.9,0.612,No,No,31,Yellow,5,Yes
CUST-02206,MM,CSM,22,Employment Law,12666,74,10,100,63,Yes,452064.69,8.0,554596.3,0.815,No,No,62,Green,7,No
CUST-02207,Velocity,AM,14,Corporate Law,2275,30,6,85,59,Yes,25298.91,24.0,41328.64,0.612,No,No,-17,Yellow,2,No
CUST-02208,MM,CSM,17,Intellectual Property,5998,24,11,57,35,No,0.0,,66254.41,0.0,No,No,48,Green,1,No
CUST-02209,Velocity,AM,3,Immigration,1133,12,2,42,3,No,0.0,,1350.0,0.0,No,No,26,Yellow,2,No
CUST-02210,MM,CSM,25,Criminal Defense,10053,9,12,46,5,Yes,37342.44,16.0,38497.37,0.97,No,No,10,Green,10,Yes
CUST-02211,Strat,AM,20,Family Law,25854,25,11,42,47,Yes,395764.55,46.0,785448.02,0.504,No,No,14,Yellow,3,No
CUST-02212,MM,CSM,28,Estate Planning,10490,17,14,73,45,Yes,137826.08,14.0,185454.31,0.743,No,No,67,Green,2,No
CUST-02213,Velocity,AM,6,Real Estate Law,1758,7,2,31,1,No,0.0,,450.0,0.0,No,No,11,Yellow,2,No
CUST-02214,MM,CSM,40,Real Estate Law,9958,6,19,54,4,Yes,14037.32,84.0,22222.0,0.632,No,No,30,Yellow,5,No
CUST-02215,Strat,AM,32,Criminal Defense,19857,9,19,58,21,Yes,63435.28,31.0,377332.3,0.168,No,No,-34,Red,5,No
CUST-02216,Velocity,AM,5,Litigation,493,59,1,100,52,Yes,21039.38,63.0,23400.0,0.899,No,No,43,Green,4,Yes
CUST-02217,MM,CSM,16,Family Law,8163,76,8,100,206,Yes,84938.48,52.0,351844.44,0.241,No,No,-4,Red,7,No
CUST-02218,Velocity,AM,2,Family Law,974,20,1,79,39,Yes,9095.37,24.0,17550.0,0.518,No,No,49,Green,4,Yes
CUST-02219,MM,CSM,27,Corporate Law,9935,20,16,67,56,Yes,197739.16,52.0,338561.71,0.584,No,No,-4,Yellow,4,Yes
CUST-02220,Velocity,AM,5,Litigation,1699,14,2,55,7,No,0.0,,7137.03,0.0,No,No,58,Yellow,0,No
CUST-02221,Strat,AM,42,Litigation,65093,9,22,64,44,No,0.0,,2473310.7,0.0,No,No,-2,Red,8,No
CUST-02222,Strat,AM,43,Family Law,14735,44,23,100,99,Yes,500429.5,21.0,1351546.42,0.37,No,No,23,Yellow,8,No
CUST-02223,Velocity,AM,11,Estate Planning,1748,61,6,100,27,Yes,8919.81,90.0,12150.0,0.734,No,No,36,Green,2,No
CUST-02224,Velocity,AM,3,Litigation,842,10,1,24,8,No,0.0,,3600.0,0.0,No,No,65,Green,2,No
CUST-02225,Velocity,AM,6,Employment Law,1404,17,3,66,32,Yes,10213.52,14.0,14400.0,0.709,No,No,12,Yellow,2,Yes
CUST-02226,Velocity,AM,10,Immigration,1266,13,4,39,1,Yes,613.94,197.0,941.73,0.652,No,No,44,Yellow,3,No
CUST-02227,Velocity,AM,3,Criminal Defense,2215,13,1,58,3,Yes,890.49,187.0,1917.46,0.464,No,No,38,Yellow,3,No
CUST-02228,Strat,AM,70,Litigation,36053,39,36,100,169,Yes,2736640.16,29.0,3829689.49,0.715,No,No,52,Green,4,No
CUST-02229,Velocity,AM,6,Real Estate Law,1455,7,4,68,0,No,0.0,,0.0,0.0,Yes,No,61,Green,1,No
CUST-02230,Velocity,AM,5,Estate Planning,2500,24,2,66,4,No,0.0,,2981.37,0.0,No,No,42,Yellow,6,No
CUST-02231,Strat,AM,58,Intellectual Property,29938,29,30,80,93,Yes,869321.14,28.0,1834435.32,0.474,No,No,-17,Red,5,No
CUST-02232,Velocity,AM,9,Criminal Defense,510,16,2,62,8,Yes,1662.81,24.0,3600.0,0.462,No,No,-18,Yellow,1,Yes
CUST-02233,MM,CSM,50,Real Estate Law,4156,32,24,80,81,Yes,74751.17,22.0,138413.97,0.54,No,No,61,Green,8,No
CUST-02234,MM,CSM,13,Personal Injury,8791,20,6,82,37,Yes,64298.75,27.0,135889.97,0.473,No,No,34,Yellow,3,Yes
CUST-02235,Strat,AM,37,Litigation,57155,40,21,100,161,Yes,4014832.04,11.0,8124841.27,0.494,No,No,35,Yellow,6,Yes
CUST-02236,Strat,AM,21,Litigation,37927,6,10,47,21,Yes,442574.32,24.0,908356.07,0.487,No,No,0,Yellow,3,Yes
CUST-02237,MM,CSM,13,Criminal Defense,10227,14,7,67,14,No,0.0,,61960.17,0.0,No,No,8,Red,4,Yes
CUST-02238,Velocity,AM,4,Litigation,1543,17,1,64,29,Yes,10556.25,21.0,13050.0,0.809,No,No,-20,Green,2,Yes
CUST-02239,Velocity,AM,3,Litigation,1176,3,2,30,0,No,0.0,,0.0,0.0,No,No,29,Red,5,No
CUST-02240,Velocity,AM,5,Criminal Defense,2263,8,2,48,0,No,0.0,,0.0,0.0,No,No,68,Green,0,No
CUST-02241,Strat,AM,28,Corporate Law,20377,10,13,42,27,Yes,136949.49,99.0,354305.43,0.387,No,No,-23,Red,2,No
CUST-02242,Velocity,AM,6,Real Estate Law,1458,33,2,95,6,Yes,2878.44,67.0,5385.89,0.534,No,No,24,Yellow,1,No
CUST-02243,Strat,AM,66,Employment Law,19966,11,39,66,11,Yes,57200.09,28.0,91215.18,0.627,No,No,30,Yellow,5,Yes
CUST-02244,MM,CSM,7,Corporate Law,7045,10,6,38,5,No,0.0,,14349.62,0.0,No,No,-3,Red,5,Yes
CUST-02245,MM,CSM,12,Corporate Law,8643,30,7,70,66,Yes,118049.55,37.0,168792.49,0.699,No,No,55,Green,5,No
CUST-02246,Strat,AM,27,Litigation,49392,6,14,46,38,No,0.0,,1485936.44,0.0,No,No,-2,Yellow,4,No
CUST-02247,Velocity,AM,4,Litigation,1584,4,2,32,3,No,0.0,,1725.49,0.0,No,No,32,Yellow,3,No
CUST-02248,MM,CSM,19,Litigation,9776,14,10,60,126,Yes,385205.56,42.0,540235.69,0.713,No,No,5,Yellow,5,Yes
CUST-02249,Strat,AM,39,Litigation,43513,7,21,51,34,Yes,786168.91,84.0,1146311.55,0.686,No,No,45,Green,3,Yes
CUST-02250,Velocity,AM,3,Family Law,2778,7,2,21,1,No,0.0,,1593.73,0.0,No,No,-33,Red,3,No
CUST-02251,Velocity,AM,4,Corporate Law,820,26,2,90,24,Yes,5205.41,34.0,10800.0,0.482,No,No,-4,Yellow,2,No
CUST-02252,MM,CSM,19,Criminal Defense,6105,32,9,78,35,Yes,61762.92,48.0,104328.37,0.592,No,No,11,Yellow,3,No
CUST-02253,Strat,AM,60,Personal Injury,110777,30,31,88,678,Yes,27060429.51,25.0,32877705.75,0.823,No,No,57,Green,5,No
CUST-02254,MM,CSM,12,Immigration,10400,37,5,93,47,Yes,104820.33,44.0,134155.13,0.781,No,No,41,Green,5,Yes
CUST-02255,MM,CSM,7,Estate Planning,10984,40,5,100,75,Yes,110341.74,65.0,392611.6,0.281,No,No,-34,Red,4,No
CUST-02256,Strat,AM,23,Litigation,23303,4,12,62,10,Yes,92844.61,69.0,112545.85,0.825,No,No,51,Green,5,No
CUST-02257,Strat,AM,20,Criminal Defense,49152,24,11,82,99,Yes,2179885.71,52.0,2989529.17,0.729,No,No,18,Green,5,Yes
CUST-02258,Velocity,AM,8,Family Law,1495,12,3,67,13,No,0.0,,7228.85,0.0,No,Yes,-63,Red,4,No
CUST-02259,Velocity,AM,3,Litigation,3026,11,1,56,23,Yes,13021.83,25.0,25288.53,0.515,No,No,36,Yellow,3,Yes
CUST-02260,Velocity,AM,3,Personal Injury,559,26,1,89,45,Yes,17566.45,31.0,20250.0,0.867,No,No,26,Green,2,No
CUST-02261,Strat,AM,53,Corporate Law,17896,5,27,49,18,Yes,227605.15,37.0,240572.62,0.946,No,No,53,Green,10,Yes
CUST-02262,Strat,AM,73,Corporate Law,26645,5,38,47,16,No,0.0,,147008.16,0.0,No,No,70,Green,5,Yes
CUST-02263,MM,CSM,24,Personal Injury,16825,27,15,96,90,Yes,556691.39,45.0,695988.69,0.8,No,No,20,Yellow,11,No
CUST-02264,Velocity,AM,2,Employment Law,1147,24,1,80,21,No,0.0,,9450.0,0.0,No,No,37,Green,0,Yes
CUST-02265,Strat,AM,38,Corporate Law,76546,19,19,96,357,Yes,15257865.77,36.0,20489989.77,0.745,No,No,52,Green,0,Yes
CUST-02266,Strat,AM,27,Family Law,23695,10,17,64,77,Yes,1312898.88,12.0,1369021.63,0.959,No,No,39,Green,3,Yes
CUST-02267,Strat,AM,53,Real Estate Law,23921,29,30,73,162,Yes,1206909.32,40.0,1648007.62,0.732,No,No,-8,Green,8,No
CUST-02268,Strat,AM,44,Criminal Defense,13997,28,23,83,329,Yes,2135699.85,10.0,3731888.55,0.572,No,No,10,Yellow,3,No
CUST-02269,Velocity,AM,14,Litigation,807,19,8,73,2,No,0.0,,900.0,0.0,No,No,-47,Red,3,No
CUST-02270,Strat,AM,33,Real Estate Law,32277,8,17,49,14,Yes,254728.55,27.0,305794.35,0.833,No,No,6,Green,6,No
CUST-02271,Velocity,AM,12,Intellectual Property,815,13,5,66,6,No,0.0,,2717.83,0.0,No,No,8,Yellow,0,Yes
CUST-02272,Velocity,AM,13,Corporate Law,2081,31,7,100,19,No,0.0,,12392.43,0.0,Yes,No,28,Green,1,No
CUST-02273,Velocity,AM,6,Employment Law,950,43,2,96,11,Yes,4669.56,65.0,5329.93,0.876,No,No,61,Green,4,No
CUST-02274,Strat,AM,56,Intellectual Property,22072,14,30,75,15,No,0.0,,224694.43,0.0,No,No,51,Green,5,No
CUST-02275,MM,CSM,34,Corporate Law,5784,15,20,56,29,Yes,11295.97,90.0,100071.06,0.113,No,No,-25,Red,4,No
CUST-02276,Strat,AM,37,Immigration,24211,16,21,56,51,Yes,227835.73,15.0,500440.93,0.455,No,No,51,Yellow,5,Yes
CUST-02277,Strat,AM,22,Corporate Law,49400,21,11,65,189,Yes,6482088.5,10.0,11105594.02,0.584,No,No,23,Yellow,6,No
CUST-02278,Strat,AM,55,Criminal Defense,63892,12,30,66,17,No,0.0,,525692.43,0.0,No,No,54,Green,5,No
CUST-02279,Strat,AM,20,Immigration,59000,2,9,35,2,No,0.0,,57477.58,0.0,No,No,7,Red,5,No
CUST-02280,Velocity,AM,17,Corporate Law,1208,39,10,97,103,Yes,32041.23,13.0,46350.0,0.691,No,No,33,Green,3,No
CUST-02281,Velocity,AM,12,Criminal Defense,1314,58,6,100,4,No,0.0,,2849.09,0.0,No,No,41,Green,2,No
CUST-02282,Velocity,AM,2,Immigration,1290,12,1,35,1,No,0.0,,450.0,0.0,Yes,No,-38,Red,2,No
CUST-02283,Velocity,AM,8,Family Law,1015,9,3,41,4,No,0.0,,1800.0,0.0,No,No,17,Yellow,5,No
CUST-02284,Velocity,AM,3,Litigation,1933,16,4,48,11,Yes,12170.9,26.0,12547.32,0.97,No,No,91,Green,5,Yes
CUST-02285,Velocity,AM,4,Litigation,1925,16,1,60,29,Yes,7316.76,174.0,13050.0,0.561,No,No,7,Yellow,0,No
CUST-02286,Velocity,AM,5,Real Estate Law,1836,34,4,100,6,Yes,1783.77,101.0,2708.33,0.659,No,No,48,Green,1,No
CUST-02287,MM,CSM,14,Intellectual Property,9939,18,6,74,17,Yes,42032.87,61.0,70654.13,0.595,No,No,-7,Yellow,6,No
CUST-02288,Velocity,AM,3,Immigration,2643,10,2,68,6,Yes,2513.22,23.0,5045.66,0.498,No,No,36,Yellow,2,Yes
CUST-02289,Velocity,AM,3,Family Law,2460,7,2,60,0,No,0.0,,0.0,0.0,No,No,11,Red,0,Yes
CUST-02290,Velocity,AM,4,Estate Planning,1621,31,2,84,29,Yes,9815.09,26.0,13050.0,0.752,No,No,41,Green,1,Yes
CUST-02291,Strat,AM,30,Corporate Law,18792,26,15,82,228,Yes,1429767.34,25.0,2329923.24,0.614,No,No,65,Yellow,7,No
CUST-02292,Velocity,AM,2,Litigation,920,36,1,99,69,No,0.0,,31050.0,0.0,Yes,No,-17,Yellow,2,No
CUST-02293,Velocity,AM,4,Estate Planning,1628,9,2,25,1,No,0.0,,537.87,0.0,No,No,-16,Yellow,0,No
CUST-02294,Strat,AM,74,Family Law,25715,60,43,100,205,Yes,628964.83,17.0,3247387.8,0.194,No,No,-22,Red,4,No
CUST-02295,Velocity,AM,3,Estate Planning,773,5,1,41,0,No,0.0,,0.0,0.0,No,No,-28,Red,3,No
CUST-02296,Velocity,AM,6,Intellectual Property,2758,28,2,83,11,Yes,12239.75,53.0,14923.96,0.82,No,No,52,Green,4,No
CUST-02297,Velocity,AM,9,Real Estate Law,2037,5,5,50,2,No,0.0,,900.0,0.0,No,No,-3,Red,5,Yes
CUST-02298,Velocity,AM,6,Real Estate Law,3177,10,2,58,2,Yes,2488.0,22.0,2895.48,0.859,No,No,80,Green,2,Yes
CUST-02299,Velocity,AM,5,Litigation,1979,50,2,100,45,Yes,17851.81,17.0,30596.45,0.583,No,No,4,Yellow,4,Yes
CUST-02300,Velocity,AM,4,Intellectual Property,801,31,3,97,7,Yes,2421.07,17.0,3150.0,0.769,No,No,57,Green,2,Yes
CUST-02301,MM,CSM,12,Immigration,8918,12,2,58,14,No,0.0,,56874.71,0.0,Yes,No,55,Green,3,No
CUST-02302,Strat,AM,41,Personal Injury,94793,12,21,64,185,No,0.0,,11514973.19,0.0,Yes,No,35,Yellow,7,Yes
CUST-02303,Strat,AM,42,Family Law,62841,19,20,82,36,Yes,651006.7,41.0,980091.35,0.664,No,No,9,Yellow,5,No
CUST-02304,Velocity,AM,3,Estate Planning,1286,25,1,78,13,No,0.0,,5850.0,0.0,No,No,-32,Red,2,No
CUST-02305,MM,CSM,9,Estate Planning,6412,40,8,100,19,Yes,56395.38,36.0,65235.39,0.864,No,No,39,Green,5,No
CUST-02306,Velocity,AM,6,Litigation,1485,13,4,47,4,Yes,1410.41,22.0,2307.02,0.611,No,No,29,Yellow,3,Yes
CUST-02307,Velocity,AM,7,Criminal Defense,1606,6,5,34,2,No,0.0,,1312.1,0.0,No,No,21,Green,0,No
CUST-02308,Strat,AM,32,Employment Law,107104,20,17,76,69,Yes,1773307.08,43.0,2511277.68,0.706,No,No,40,Green,1,Yes
CUST-02309,Velocity,AM,4,Litigation,2498,13,3,53,19,No,0.0,,13384.01,0.0,No,Yes,15,Yellow,2,No
CUST-02310,Velocity,AM,4,Litigation,2037,7,1,50,7,No,0.0,,3272.2,0.0,No,No,23,Yellow,2,No
CUST-02311,Strat,AM,70,Criminal Defense,36852,22,40,98,78,Yes,527818.77,19.0,772838.96,0.683,No,No,22,Yellow,7,No
CUST-02312,MM,CSM,5,Corporate Law,9029,15,1,66,21,No,0.0,,51180.5,0.0,No,No,-1,Yellow,3,No
CUST-02313,Velocity,AM,9,Real Estate Law,1876,22,4,77,26,Yes,17926.53,57.0,18480.96,0.97,No,No,25,Green,2,No
CUST-02314,Strat,AM,52,Criminal Defense,12743,10,29,42,19,Yes,37527.37,90.0,80347.92,0.467,No,No,25,Yellow,2,No
CUST-02315,MM,CSM,12,Corporate Law,10776,24,7,57,20,Yes,39472.01,196.0,98491.08,0.401,No,No,4,Yellow,8,No
CUST-02316,Velocity,AM,6,Immigration,2557,7,3,46,0,No,0.0,,0.0,0.0,No,No,14,Yellow,1,Yes
CUST-02317,Velocity,AM,4,Estate Planning,1776,10,1,65,0,No,0.0,,0.0,0.0,No,No,-35,Red,2,No
CUST-02318,Velocity,AM,4,Personal Injury,949,15,2,58,3,No,0.0,,1350.0,0.0,No,No,33,Green,2,No
CUST-02319,Velocity,AM,1,Immigration,1797,56,1,100,9,Yes,3677.67,139.0,4964.07,0.741,No,No,61,Green,3,No
CUST-02320,Velocity,AM,5,Personal Injury,1120,30,1,100,12,No,0.0,,5400.0,0.0,No,Yes,19,Yellow,2,No
CUST-02321,MM,CSM,8,Litigation,11889,36,6,100,69,Yes,111826.57,20.0,200803.79,0.557,No,No,46,Green,4,No
CUST-02322,Strat,AM,34,Corporate Law,44635,45,17,100,538,Yes,10997095.91,37.0,15316085.81,0.718,No,No,50,Green,3,No
CUST-02323,Strat,AM,123,Litigation,10119,84,67,100,467,Yes,1788152.84,31.0,4365472.44,0.41,No,No,7,Yellow,6,No
CUST-02324,Velocity,AM,3,Family Law,1347,18,3,49,4,No,0.0,,1800.0,0.0,No,No,51,Green,2,No
CUST-02325,MM,CSM,37,Personal Injury,4288,45,19,100,171,Yes,178378.4,39.0,249367.04,0.715,No,No,45,Green,3,Yes
CUST-02326,MM,CSM,47,Family Law,9519,35,27,94,173,Yes,360226.86,72.0,723802.42,0.498,No,No,46,Yellow,4,No
CUST-02327,MM,CSM,17,Personal Injury,8191,34,12,85,129,Yes,244594.72,26.0,406574.75,0.602,No,No,6,Yellow,5,No
CUST-02328,Velocity,AM,3,Corporate Law,2372,57,1,100,43,Yes,5628.82,20.0,19860.74,0.283,No,No,-34,Red,3,No
CUST-02329,Strat,AM,21,Corporate Law,39734,13,10,81,183,Yes,3711836.19,20.0,3826635.25,0.97,No,No,72,Green,2,Yes
CUST-02330,Velocity,AM,4,Personal Injury,1050,13,1,76,22,Yes,6517.0,37.0,9900.0,0.658,No,No,12,Yellow,0,No
CUST-02331,Velocity,AM,18,Family Law,1787,22,11,77,5,No,0.0,,2250.0,0.0,Yes,No,74,Green,2,Yes
CUST-02332,Velocity,AM,6,Immigration,2470,16,5,73,5,Yes,3556.32,115.0,4538.83,0.784,No,No,62,Green,4,No
CUST-02333,Strat,AM,20,Corporate Law,86142,22,13,65,78,Yes,1853786.07,28.0,2455240.56,0.755,No,No,0,Yellow,4,No
CUST-02334,Strat,AM,20,Employment Law,21529,50,10,100,348,Yes,5201568.89,26.0,6114992.2,0.851,No,No,18,Yellow,3,Yes
CUST-02335,Velocity,AM,3,Real Estate Law,1923,13,3,39,2,No,0.0,,944.05,0.0,No,No,-5,Yellow,1,No
CUST-02336,Velocity,AM,5,Immigration,1373,14,2,71,2,Yes,484.85,30.0,900.0,0.539,No,No,44,Yellow,3,Yes
CUST-02337,Velocity,AM,4,Litigation,953,20,1,76,54,Yes,15086.27,52.0,26889.51,0.561,No,No,1,Yellow,3,No
CUST-02338,Velocity,AM,2,Estate Planning,2052,15,2,52,6,No,0.0,,6178.63,0.0,No,No,-65,Red,4,No
CUST-02339,Velocity,AM,7,Employment Law,3020,5,6,41,12,Yes,4744.75,43.0,12725.44,0.373,No,No,-2,Yellow,5,Yes
CUST-02340,Velocity,AM,3,Personal Injury,2021,12,1,42,2,No,0.0,,1719.18,0.0,No,No,49,Yellow,1,No
CUST-02341,Strat,AM,34,Litigation,63244,28,17,72,113,Yes,1747566.24,27.0,4009241.81,0.436,No,No,24,Yellow,6,No
CUST-02342,Velocity,AM,8,Corporate Law,1627,46,4,98,85,Yes,22707.31,15.0,54807.63,0.414,No,No,18,Yellow,2,No
CUST-02343,Velocity,AM,4,Family Law,2281,8,3,58,1,No,0.0,,2258.97,0.0,Yes,No,-15,Yellow,1,Yes
CUST-02344,Velocity,AM,6,Litigation,1087,8,1,63,23,Yes,7194.45,62.0,10350.0,0.695,No,No,85,Green,3,Yes
CUST-02345,MM,CSM,9,Criminal Defense,7864,18,5,41,6,Yes,9916.62,44.0,15115.42,0.656,No,No,75,Green,5,Yes
CUST-02346,Strat,AM,100,Litigation,61732,4,54,64,35,Yes,370206.67,76.0,743318.56,0.498,No,No,-2,Yellow,8,No
CUST-02347,Strat,AM,20,Corporate Law,17287,13,12,58,16,Yes,162287.82,35.0,261379.63,0.621,No,No,-16,Yellow,6,Yes
CUST-02348,Velocity,AM,9,Real Estate Law,887,5,3,47,2,No,0.0,,900.0,0.0,No,No,-4,Red,2,No
CUST-02349,Strat,AM,54,Estate Planning,23415,44,30,96,39,Yes,386110.55,34.0,810718.71,0.476,No,No,0,Red,5,Yes
CUST-02350,Velocity,AM,11,Criminal Defense,1046,11,5,70,24,Yes,7165.84,37.0,10800.0,0.664,No,No,59,Green,6,No
CUST-02351,Strat,AM,80,Intellectual Property,36376,53,42,100,56,Yes,519763.58,15.0,687439.57,0.756,No,No,75,Green,4,No
CUST-02352,MM,CSM,20,Litigation,3689,37,11,100,69,Yes,79081.46,43.0,85682.98,0.923,No,No,55,Green,3,No
CUST-02353,Strat,AM,20,Criminal Defense,29105,11,8,69,41,Yes,303411.61,85.0,592370.51,0.512,No,No,4,Yellow,2,No
CUST-02354,MM,CSM,20,Corporate Law,5397,9,10,67,17,No,0.0,,30533.26,0.0,Yes,No,7,Red,5,Yes
CUST-02355,Strat,AM,21,Family Law,44748,16,12,56,83,Yes,2655066.83,31.0,2749824.98,0.966,No,No,38,Green,6,No
CUST-02356,Velocity,AM,6,Litigation,1391,16,1,61,7,Yes,2158.79,22.0,3746.14,0.576,No,No,50,Green,7,Yes
CUST-02357,MM,CSM,26,Litigation,5279,22,10,67,42,Yes,95665.89,21.0,100364.54,0.953,No,No,58,Green,3,Yes
CUST-02358,Velocity,AM,4,Corporate Law,3107,10,1,63,8,Yes,6194.14,154.0,8726.17,0.71,No,No,15,Yellow,5,No
CUST-02359,Strat,AM,42,Corporate Law,35223,29,25,91,79,Yes,1334902.51,36.0,1887419.3,0.707,No,No,79,Green,1,No
CUST-02360,Velocity,AM,15,Personal Injury,788,21,8,85,29,Yes,2285.13,25.0,13050.0,0.175,No,No,3,Red,5,Yes
CUST-02361,Velocity,AM,7,Criminal Defense,3130,14,3,73,13,Yes,15823.96,61.0,16456.96,0.962,No,No,39,Green,4,No
CUST-02362,Velocity,AM,4,Intellectual Property,2179,11,3,34,4,No,0.0,,3924.88,0.0,No,No,79,Green,2,Yes
CUST-02363,Velocity,AM,3,Real Estate Law,1086,16,1,80,19,Yes,4729.56,44.0,8550.0,0.553,No,No,-16,Yellow,1,No
CUST-02364,Velocity,AM,6,Corporate Law,2120,10,3,64,1,No,0.0,,1392.07,0.0,Yes,No,-16,Yellow,4,Yes
CUST-02365,Strat,AM,79,Corporate Law,77908,18,43,62,65,Yes,2422923.34,19.0,3691144.8,0.656,No,No,71,Yellow,4,No
CUST-02366,Velocity,AM,4,Corporate Law,2532,19,1,73,15,No,0.0,,15246.44,0.0,No,No,39,Yellow,3,Yes
CUST-02367,Velocity,AM,4,Corporate Law,2221,21,2,71,68,Yes,8482.2,22.0,33151.73,0.256,No,No,-4,Yellow,5,No
CUST-02368,Strat,AM,45,Criminal Defense,41987,57,25,100,63,Yes,1217865.0,39.0,2384315.26,0.511,No,No,12,Yellow,7,Yes
CUST-02369,Velocity,AM,6,Estate Planning,719,16,3,59,0,No,0.0,,0.0,0.0,No,No,46,Green,3,No
CUST-02370,Strat,AM,20,Family Law,34766,34,10,100,71,Yes,1008316.21,67.0,3257201.3,0.31,No,No,0,Red,3,Yes
CUST-02371,Strat,AM,20,Litigation,51904,21,10,73,87,Yes,359550.53,35.0,1439923.85,0.25,No,No,-6,Red,2,No
CUST-02372,MM,CSM,28,Litigation,10375,15,11,56,9,Yes,32557.85,54.0,38441.11,0.847,No,No,78,Green,7,No
CUST-02373,Strat,AM,20,Corporate Law,70198,16,11,66,168,No,0.0,,13127333.66,0.0,No,No,-32,Red,1,Yes
CUST-02374,Velocity,AM,13,Litigation,1581,17,5,98,6,Yes,4672.54,54.0,5422.24,0.862,No,No,71,Green,2,No
CUST-02375,Strat,AM,54,Immigration,36715,21,30,64,56,Yes,1125131.69,20.0,1240497.91,0.907,No,No,35,Green,4,No
CUST-02376,Velocity,AM,6,Litigation,1402,9,3,48,2,No,0.0,,1594.52,0.0,No,No,25,Yellow,5,No
CUST-02377,Velocity,AM,4,Criminal Defense,2225,7,2,39,6,No,0.0,,5139.6,0.0,No,No,-10,Red,3,No
CUST-02378,Strat,AM,165,Family Law,15213,27,91,76,90,Yes,530657.24,18.0,784596.51,0.676,No,No,15,Yellow,5,No
CUST-02379,Velocity,AM,4,Litigation,870,32,1,100,25,Yes,5556.48,24.0,11250.0,0.494,No,No,1,Yellow,5,No
CUST-02380,Strat,AM,105,Immigration,23783,29,58,95,107,Yes,550433.0,19.0,818025.7,0.673,No,No,61,Green,5,No
CUST-02381,MM,CSM,8,Real Estate Law,11934,20,4,70,19,Yes,61134.51,75.0,118400.56,0.516,No,No,36,Yellow,4,No
CUST-02382,MM,CSM,43,Corporate Law,12071,29,23,99,165,Yes,188795.07,13.0,524326.99,0.36,No,No,26,Red,7,No
CUST-02383,MM,CSM,20,Personal Injury,10765,28,9,94,66,Yes,235222.03,23.0,262777.41,0.895,No,No,50,Green,6,No
CUST-02384,Velocity,AM,10,Litigation,998,30,6,87,19,No,0.0,,8550.0,0.0,No,Yes,-23,Red,3,No
CUST-02385,Velocity,AM,4,Corporate Law,1207,10,3,34,4,No,0.0,,2492.43,0.0,No,No,8,Red,4,No
CUST-02386,Strat,AM,20,Immigration,27430,8,11,59,6,Yes,123343.61,48.0,129218.37,0.955,No,No,77,Green,9,No
CUST-02387,Velocity,AM,8,Criminal Defense,1910,14,2,62,4,Yes,1334.32,47.0,1800.0,0.741,No,No,-10,Yellow,3,No
CUST-02388,Strat,AM,59,Corporate Law,35616,17,31,65,113,Yes,1314996.62,20.0,2408922.92,0.546,No,No,37,Yellow,5,Yes
CUST-02389,Strat,AM,55,Litigation,21155,15,30,56,15,Yes,96954.74,44.0,131685.5,0.736,No,No,68,Green,6,Yes
CUST-02390,Strat,AM,33,Personal Injury,36519,5,19,52,39,No,0.0,,719577.87,0.0,Yes,No,14,Yellow,2,Yes
CUST-02391,Velocity,AM,5,Corporate Law,1709,55,1,100,67,Yes,23837.77,10.0,30150.0,0.791,No,No,56,Green,1,No
CUST-02392,Velocity,AM,4,Litigation,1249,15,1,59,2,Yes,788.96,71.0,924.69,0.853,No,No,24,Green,1,No
